"rule_id","authority","standard","ig_version","severity","message","pattern","check_tree_preview","status","converted_at","p21_primitive","notes"
"479","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, STRATwVN is populated and STRATwV is not populated","value-pair-coupled","non_empty(STRATwVN) & empty(STRATwV)","predicate","2026-04-21T13:12:28Z",NA,NA
"48","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","A variable with a suffix of FL is not present in ADSL","dataset-suffix-var-required","no_var_with_suffix(FL)","predicate","2026-04-21T20:10:58Z",NA,NA
"482","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, BCHGCATy is populated and BCHGCAyN is not populated","value-pair-coupled","non_empty(BCHGCATy) & empty(BCHGCAyN)","predicate","2026-04-21T13:12:28Z",NA,NA
"483","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, BCHGCAyN is populated and BCHGCATy is not populated","value-pair-coupled","non_empty(BCHGCAyN) & empty(BCHGCATy)","predicate","2026-04-21T13:12:28Z",NA,NA
"484","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, PBCHGCAy is populated and PBCHGCyN is not populated","value-pair-coupled","non_empty(PBCHGCAy) & empty(PBCHGCyN)","predicate","2026-04-21T13:12:28Z",NA,NA
"485","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, PBCHGCyN is populated and PBCHGCAy is not populated","value-pair-coupled","non_empty(PBCHGCyN) & empty(PBCHGCAy)","predicate","2026-04-21T13:12:28Z",NA,NA
"486","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, CRITyFL is populated and CRITyFN is not populated","value-pair-coupled","non_empty(CRITyFL) & empty(CRITyFN)","predicate","2026-04-21T13:12:28Z",NA,NA
"487","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, CRITyFN is populated and CRITyFL is not populated","value-pair-coupled","non_empty(CRITyFN) & empty(CRITyFL)","predicate","2026-04-21T13:12:28Z",NA,NA
"488","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, ONTRTFL is populated and ONTRTFN is not populated","value-conditional-populated","non_empty(ONTRTFL) & empty(ONTRTFN)","predicate","2026-04-21T11:35:41Z","condition",NA
"489","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, ONTRTFN is populated and ONTRTFL is not populated","value-conditional-populated","non_empty(ONTRTFN) & empty(ONTRTFL)","predicate","2026-04-21T11:35:41Z","condition",NA
"49","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AGE is not present within ADSL","presence-required","not_exists(AGE)","predicate","2026-04-21T13:35:21Z",NA,NA
"490","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, LVOTFL is populated and LVOTFN is not populated","value-conditional-populated","non_empty(LVOTFL) & empty(LVOTFN)","predicate","2026-04-21T11:35:41Z","condition",NA
"491","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, LVOTFN is populated and LVOTFL is not populated","value-conditional-populated","non_empty(LVOTFN) & empty(LVOTFL)","predicate","2026-04-21T11:35:41Z","condition",NA
"499","CDISC","ADaM-IG","1.2,1.3","Medium","ASPER is present and APERIOD is not present","presence-pair","exists(ASPER) & not_exists(APERIOD)","predicate","2026-04-21T09:19:57Z","find",NA
"50","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","AGEU is not present within ADSL","presence-required","not_exists(AGEU)","predicate","2026-04-21T13:35:21Z",NA,NA
"500","CDISC","ADaM-IG","1.2,1.3","Medium","There is a value of APHASE without a matching value in an ADSL variable APHASEw","value-in-subject-indexed-set","value_not_in_subject_indexed_set(APHASE,ADSL,APHASEw)","predicate","2026-04-21T20:10:59Z",NA,NA
"501","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, ASPER is populated and APERIOD is not populated","value-conditional-populated","non_empty(ASPER) & empty(APERIOD)","predicate","2026-04-21T11:35:41Z","condition",NA
"503","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in DT must contain ""Date"" in the label","metadata-label-contains","label_by_suffix_missing(DT,Date)","predicate","2026-04-21T12:47:14Z",NA,NA
"504","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in TM must contain ""Time"" in the label","metadata-label-contains","label_by_suffix_missing(TM,Time)","predicate","2026-04-21T12:47:14Z",NA,NA
"505","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in DTM must contain ""Datetime"" in the label","metadata-label-contains","label_by_suffix_missing(DTM,Datetime)","predicate","2026-04-21T12:47:14Z",NA,NA
"506","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in ADY must contain ""Relative Day"" in the label","metadata-label-contains","label_by_suffix_missing(ADY,Relative Day)","predicate","2026-04-21T12:47:14Z",NA,NA
"507","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in DTF must contain ""Date Imputation Flag"" in the label","metadata-label-contains","label_by_suffix_missing(DTF,Date Imputation Flag)","predicate","2026-04-21T12:47:14Z",NA,NA
"508","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in TMF must contain ""Time Imputation Flag"" in the label","metadata-label-contains","label_by_suffix_missing(TMF,Time Imputation Flag)","predicate","2026-04-21T12:47:14Z",NA,NA
"509","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in SDT must contain ""Start Date"" in the label","metadata-label-contains","label_by_suffix_missing(SDT,Start Date)","predicate","2026-04-21T12:47:14Z",NA,NA
"51","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","SEX is not present within ADSL","presence-required","not_exists(SEX)","predicate","2026-04-21T13:35:21Z",NA,NA
"510","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in STM must contain ""Start Time"" in the label","metadata-label-contains","label_by_suffix_missing(STM,Start Time)","predicate","2026-04-21T12:47:14Z",NA,NA
"511","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in SDTM must contain ""Start Datetime"" in the label","metadata-label-contains","label_by_suffix_missing(SDTM,Start Datetime)","predicate","2026-04-21T12:47:14Z",NA,NA
"512","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in SDY must contain ""Relative Start Day"" in the label","metadata-label-contains","label_by_suffix_missing(SDY,Relative Start Day)","predicate","2026-04-21T12:47:14Z",NA,NA
"513","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in SDTF must contain ""Start Date Imputation Flag"" in the label","metadata-label-contains","label_by_suffix_missing(SDTF,Start Date Imputation Flag)","predicate","2026-04-21T12:47:14Z",NA,NA
"514","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in STMF must contain ""Start Time Imputation Flag"" in the label","metadata-label-contains","label_by_suffix_missing(STMF,Start Time Imputation Flag)","predicate","2026-04-21T12:47:14Z",NA,NA
"515","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in EDT must contain ""End Date"" in the label","metadata-label-contains","label_by_suffix_missing(EDT,End Date)","predicate","2026-04-21T12:47:14Z",NA,NA
"516","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in ETM must contain ""End Time"" in the label","metadata-label-contains","label_by_suffix_missing(ETM,End Time)","predicate","2026-04-21T12:47:14Z",NA,NA
"517","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in EDTM must contain ""End Datetime"" in the label","metadata-label-contains","label_by_suffix_missing(EDTM,End Datetime)","predicate","2026-04-21T12:47:14Z",NA,NA
"518","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in EDY must contain ""Relative End Day"" in the label","metadata-label-contains","label_by_suffix_missing(EDY,Relative End Day)","predicate","2026-04-21T12:47:14Z",NA,NA
"519","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in EDTF must contain ""End Date Imputation Flag"" in the label","metadata-label-contains","label_by_suffix_missing(EDTF,End Date Imputation Flag)","predicate","2026-04-21T12:47:14Z",NA,NA
"52","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","RACE is not present within ADSL","presence-required","not_exists(RACE)","predicate","2026-04-21T13:35:21Z",NA,NA
"520","CDISC","ADaM-IG","1.1,1.2,1.3","High","A variable ending in ETMF must contain ""End Time Imputation Flag"" in the label","metadata-label-contains","label_by_suffix_missing(ETMF,End Time Imputation Flag)","predicate","2026-04-21T12:47:14Z",NA,NA
"522","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","BTOXGRN is present and BTOXGR is not present","presence-pair","exists(BTOXGRN) & not_exists(BTOXGR)","predicate","2026-04-21T09:19:57Z","find",NA
"523","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ATOXGRLN is present and ATOXGRL is not present","presence-pair","exists(ATOXGRLN) & not_exists(ATOXGRL)","predicate","2026-04-21T09:19:57Z","find",NA
"524","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ATOXGRHN is present and ATOXGRH is not present","presence-pair","exists(ATOXGRHN) & not_exists(ATOXGRH)","predicate","2026-04-21T09:19:57Z","find",NA
"525","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ABLFN is present and ABLFL is not present","presence-pair","exists(ABLFN) & not_exists(ABLFL)","predicate","2026-04-21T09:19:57Z","find",NA
"527","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TRTSEQPN is present and TRTSEQP is not present","presence-pair","exists(TRTSEQPN) & not_exists(TRTSEQP)","predicate","2026-04-21T09:19:57Z","find",NA
"528","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TRTSEQAN is present and TRTSEQA is not present","presence-pair","exists(TRTSEQAN) & not_exists(TRTSEQA)","predicate","2026-04-21T09:19:57Z","find",NA
"529","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","AESEVN is present and AESEV is not present","presence-pair","exists(AESEVN) & not_exists(AESEV)","predicate","2026-04-21T09:19:57Z","find",NA
"530","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ASEVN is present and ASEV is not present","presence-pair","exists(ASEVN) & not_exists(ASEV)","predicate","2026-04-21T09:19:57Z","find",NA
"532","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","AERELN is present and AEREL is not present","presence-pair","exists(AERELN) & not_exists(AEREL)","predicate","2026-04-21T09:19:57Z","find",NA
"533","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ARELN is present and AREL is not present","presence-pair","exists(ARELN) & not_exists(AREL)","predicate","2026-04-21T09:19:57Z","find",NA
"535","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","AETOXGRN is present and AETOXGR is not present","presence-pair","exists(AETOXGRN) & not_exists(AETOXGR)","predicate","2026-04-21T09:19:57Z","find",NA
"536","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ATOXGRN is present and ATOXGR is not present","presence-pair","exists(ATOXGRN) & not_exists(ATOXGR)","predicate","2026-04-21T09:19:57Z","find",NA
"539","CDISC","ADaM-IG","1.2,1.3","Medium","APERIODC is present and APERIOD is not present","presence-pair","exists(APERIODC) & not_exists(APERIOD)","predicate","2026-04-21T09:19:57Z","find",NA
"54","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","Within ADSL there is more than one record for a unique value of USUBJID","uniqueness-composite-key","is_not_unique_set(USUBJID)","predicate","2026-04-21T20:13:13Z",NA,NA
"540","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","APHASEN is present and APHASE is not present","presence-pair","exists(APHASEN) & not_exists(APHASE)","predicate","2026-04-21T09:19:57Z","find",NA
"541","CDISC","ADaM-IG","1.2,1.3","Medium","ASPERC is present and ASPER is not present","presence-pair","exists(ASPERC) & not_exists(ASPER)","predicate","2026-04-21T09:19:57Z","find",NA
"542","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ATPTN is present and ATPT is not present","presence-pair","exists(ATPTN) & not_exists(ATPT)","predicate","2026-04-21T09:19:57Z","find",NA
"548","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","AVISITN is present and AVISIT is not present","presence-pair","exists(AVISITN) & not_exists(AVISIT)","predicate","2026-04-21T09:19:57Z","find",NA
"549","CDISC","ADaM-IG","1.2,1.3","Medium","BTOXGRHN is present and BTOXGRH is not present","presence-pair","exists(BTOXGRHN) & not_exists(BTOXGRH)","predicate","2026-04-21T09:19:57Z","find",NA
"55","CDISC","ADaM-IG","1.0,1.1,1.2,1.3","Medium","SUBJID is not present within ADSL","presence-required","not_exists(SUBJID)","predicate","2026-04-21T13:35:21Z",NA,NA
"550","CDISC","ADaM-IG","1.2,1.3","Medium","BTOXGRLN is present and BTOXGRL is not present","presence-pair","exists(BTOXGRLN) & not_exists(BTOXGRL)","predicate","2026-04-21T09:19:57Z","find",NA
"551","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","DTHCAUSN is present and DTHCAUS is not present","presence-pair","exists(DTHCAUSN) & not_exists(DTHCAUS)","predicate","2026-04-21T09:19:57Z","find",NA
"555","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TRTAN is present and TRTA is not present","presence-pair","exists(TRTAN) & not_exists(TRTA)","predicate","2026-04-21T09:19:57Z","find",NA
"556","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TRTPN is present and TRTP is not present","presence-pair","exists(TRTPN) & not_exists(TRTP)","predicate","2026-04-21T09:19:57Z","find",NA
"559","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","TRCMPGyN is present and TRCMPGy is not present","presence-pair","exists(TRCMPGyN) & not_exists(TRCMPGy)","predicate","2026-04-21T10:17:01Z","find","xx/y-indexed via expand: key"
"560","CDISC","ADaM-IG","1.2,1.3","Medium","STRATARN is present and STRATAR is not present","presence-pair","exists(STRATARN) & not_exists(STRATAR)","predicate","2026-04-21T09:19:57Z","find",NA
"562","CDISC","ADaM-IG","1.2,1.3","Medium","STRATAVN is present and STRATAV is not present","presence-pair","exists(STRATAVN) & not_exists(STRATAV)","predicate","2026-04-21T09:19:57Z","find",NA
"568","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","ONTRTFN is present and ONTRTFL is not present","presence-pair","exists(ONTRTFN) & not_exists(ONTRTFL)","predicate","2026-04-21T09:19:57Z","find",NA
"569","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","LVOTFN is present and LVOTFL is not present","presence-pair","exists(LVOTFN) & not_exists(LVOTFL)","predicate","2026-04-21T09:19:57Z","find",NA
"581","CDISC","ADaM-IG","1.1,1.2,1.3","Medium","None of TRTP, TRTPGy, TRTA, and TRTAGy are present and none of the character treatment variables in ADSL defined in the IG are present","adsl-treatment-presence","treatment_var_absent_across_datasets(TRTP,TRTPGy,TRTA,TRTAGy,TRTxxP,TRTxxA,ADSL)","predicate","2026-04-21T20:13:13Z",NA,NA
"582","CDISC","ADaM-IG","1.2,1.3","Medium","Within a given value of PARAMCD for a subject, BCHG is populated and is not equal to BASE-AVAL","value-arith-check","is_not_diff(BCHG,BASE,AVAL)","predicate","2026-04-21T16:38:04Z",NA,NA
"584","CDISC","ADaM-IG","1.2,1.3","Medium","Within a parameter, there is more than one value of BCHGCATy for a given value of BCHGCAyN, considering only those rows on which both variables are populated","paired-var-consistency-param","is_not_unique_relationship(BCHGCAyN,BCHGCATy,PARAMCD)","predicate","2026-04-21T21:48:40Z",NA,NA
"585","CDISC","ADaM-IG","1.2,1.3","Medium","Within a parameter, there is more than one value of BCHGCAyN for a given value of BCHGCATy, considering only those rows on which both variables are populated","paired-var-consistency-param","is_not_unique_relationship(BCHGCATy,BCHGCAyN,PARAMCD)","predicate","2026-04-21T21:48:40Z",NA,NA
"586","CDISC","ADaM-IG","1.2,1.3","Medium","Within a given value of PARAMCD for a subject, PBCHG is populated and is not equal to ((BASE-AVAL)/AVAL)*100","value-arith-check","is_not_pct_diff(PBCHG,BASE,AVAL)","predicate","2026-04-21T16:38:04Z",NA,NA
"588","CDISC","ADaM-IG","1.2,1.3","Medium","Within a parameter, there is more than one value of PBCHGCAy for a given value of PBCHGCyN, considering only those rows on which both variables are populated","paired-var-consistency-param","is_not_unique_relationship(PBCHGCyN,PBCHGCAy,PARAMCD)","predicate","2026-04-21T21:48:40Z",NA,NA
"589","CDISC","ADaM-IG","1.2,1.3","Medium","Within a parameter, there is more than one value of PBCHGCyN for a given value of PBCHGCAy, considering only those rows on which both variables are populated","paired-var-consistency-param","is_not_unique_relationship(PBCHGCAy,PBCHGCyN,PARAMCD)","predicate","2026-04-21T21:48:40Z",NA,NA
"590","CDISC","ADaM-IG","1.2,1.3","Medium","A variable is present with the same name as a variable present in ADSL but the variables do not have identical data types","adsl-var-attr-consistency","shared_attr_mismatch(type,ADSL)","predicate","2026-04-21T20:05:57Z",NA,NA
"591","CDISC","ADaM-IG","1.2,1.3","Medium","A variable is present with the same name as a variable present in ADSL but the variables do not have identical values for a given value of USUBJID","adsl-var-values-consistency","shared_values_mismatch_by_key(ADSL,USUBJID)","predicate","2026-04-21T20:31:18Z",NA,NA
"600","CDISC","ADaM-IG","1.2,1.3","Medium","On a given record, the value of ASPRSDTM is not equal to the value of variable PxxSwSDM where xx equals the value of APERIOD and w equals the value of ASPER","value-compare-subject-templated-ref","not_equal_subject_templated_ref(ASPRSDTM,ADSL,PxxSwSDM,APERIOD,ASPER)","predicate","2026-04-21T20:31:18Z",NA,NA
